Produto,Região,Preço,Dia,Mês,Ano,Data
Alface Lisa,Mogi das Cruzes,"R$ 34,17",7,4,2022,2022-04-07 00:00:00
Alface Americana,Ibiúna,"R$ 31,70",7,4,2022,2022-04-07 00:00:00
Alface Crespa,Ibiúna,"R$ 30,41",7,4,2022,2022-04-07 00:00:00
Alface Lisa,Ibiúna,"R$ 30,41",7,4,2022,2022-04-07 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 33,00",14,4,2022,2022-04-14 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 36,67",14,4,2022,2022-04-14 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 34,17",14,4,2022,2022-04-14 00:00:00
Alface Americana,Ibiúna,"R$ 34,10",14,4,2022,2022-04-14 00:00:00
Alface Crespa,Ibiúna,"R$ 31,66",14,4,2022,2022-04-14 00:00:00
Alface Lisa,Ibiúna,"R$ 31,66",14,4,2022,2022-04-14 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 35,63",22,4,2022,2022-04-22 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 50,00",22,4,2022,2022-04-22 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 37,00",22,4,2022,2022-04-22 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 35,00",22,4,2022,2022-04-22 00:00:00
Alface Americana,Ibiúna,"R$ 35,47",22,4,2022,2022-04-22 00:00:00
Alface Americana,Ibiúna,"R$ 50,00",22,4,2022,2022-04-22 00:00:00
Alface Crespa,Ibiúna,"R$ 36,85",22,4,2022,2022-04-22 00:00:00
Alface Lisa,Ibiúna,"R$ 36,85",22,4,2022,2022-04-22 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 37,50",29,4,2022,2022-04-29 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 35,00",29,4,2022,2022-04-29 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 33,00",29,4,2022,2022-04-29 00:00:00
Alface Americana,Ibiúna,"R$ 37,50",29,4,2022,2022-04-29 00:00:00
Alface Crespa,Ibiúna,"R$ 29,00",29,4,2022,2022-04-29 00:00:00
Alface Lisa,Ibiúna,"R$ 29,00",29,4,2022,2022-04-29 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 33,36",13,5,2022,2022-05-13 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 28,61",13,5,2022,2022-05-13 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 28,61",13,5,2022,2022-05-13 00:00:00
Alface Americana,Ibiúna,"R$ 30,25",13,5,2022,2022-05-13 00:00:00
Alface Crespa,Ibiúna,"R$ 30,00",13,5,2022,2022-05-13 00:00:00
Alface Lisa,Ibiúna,"R$ 30,00",13,5,2022,2022-05-13 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 29,00",20,5,2022,2022-05-20 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 27,60",20,5,2022,2022-05-20 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 27,60",20,5,2022,2022-05-20 00:00:00
Alface Americana,Ibiúna,"R$ 32,50",20,5,2022,2022-05-20 00:00:00
Alface Crespa,Ibiúna,"R$ 26,50",20,5,2022,2022-05-20 00:00:00
Alface Lisa,Ibiúna,"R$ 26,50",20,5,2022,2022-05-20 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 30,00",27,5,2022,2022-05-27 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 27,60",27,5,2022,2022-05-27 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 27,60",27,5,2022,2022-05-27 00:00:00
Alface Americana,Ibiúna,"R$ 21,25",27,5,2022,2022-05-27 00:00:00
Alface Crespa,Ibiúna,"R$ 20,00",27,5,2022,2022-05-27 00:00:00
Alface Lisa,Ibiúna,"R$ 20,00",27,5,2022,2022-05-27 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 28,75",3,6,2022,2022-06-03 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 24,50",3,6,2022,2022-06-03 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 24,50",3,6,2022,2022-06-03 00:00:00
Alface Americana,Ibiúna,"R$ 31,88",3,6,2022,2022-06-03 00:00:00
Alface Crespa,Ibiúna,"R$ 24,88",3,6,2022,2022-06-03 00:00:00
Alface Lisa,Ibiúna,"R$ 24,88",3,6,2022,2022-06-03 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 27,80",10,6,2022,2022-06-10 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,40",10,6,2022,2022-06-10 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 25,40",10,6,2022,2022-06-10 00:00:00
Alface Americana,Ibiúna,"R$ 25,00",10,6,2022,2022-06-10 00:00:00
Alface Crespa,Ibiúna,"R$ 24,25",10,6,2022,2022-06-10 00:00:00
Alface Lisa,Ibiúna,"R$ 24,25",10,6,2022,2022-06-10 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 27,80",15,6,2022,2022-06-15 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,40",15,6,2022,2022-06-15 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 25,40",15,6,2022,2022-06-15 00:00:00
Alface Americana,Ibiúna,"R$ 21,25",15,6,2022,2022-06-15 00:00:00
Alface Crespa,Ibiúna,"R$ 20,81",15,6,2022,2022-06-15 00:00:00
Alface Lisa,Ibiúna,"R$ 20,81",15,6,2022,2022-06-15 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 27,40",24,6,2022,2022-06-24 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 24,80",24,6,2022,2022-06-24 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 24,80",24,6,2022,2022-06-24 00:00:00
Alface Americana,Ibiúna,"R$ 22,50",24,6,2022,2022-06-24 00:00:00
Alface Crespa,Ibiúna,"R$ 20,19",24,6,2022,2022-06-24 00:00:00
Alface Lisa,Ibiúna,"R$ 20,25",24,6,2022,2022-06-24 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 21,50",1,7,2022,2022-07-01 00:00:00
Alface Americana,Ibiúna,"R$ 18,75",1,7,2022,2022-07-01 00:00:00
Alface Crespa,Ibiúna,"R$ 19,00",1,7,2022,2022-07-01 00:00:00
Alface Lisa,Ibiúna,"R$ 19,00",1,7,2022,2022-07-01 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 20,00",8,7,2022,2022-07-08 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 20,40",8,7,2022,2022-07-08 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 20,40",8,7,2022,2022-07-08 00:00:00
Alface Americana,Ibiúna,"R$ 18,00",8,7,2022,2022-07-08 00:00:00
Alface Crespa,Ibiúna,"R$ 17,25",8,7,2022,2022-07-08 00:00:00
Alface Lisa,Ibiúna,"R$ 15,50",8,7,2022,2022-07-08 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 21,25",15,7,2022,2022-07-15 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 20,00",15,7,2022,2022-07-15 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 20,00",15,7,2022,2022-07-15 00:00:00
Alface Americana,Ibiúna,"R$ 24,25",15,7,2022,2022-07-15 00:00:00
Alface Crespa,Ibiúna,"R$ 18,50",15,7,2022,2022-07-15 00:00:00
Alface Lisa,Ibiúna,"R$ 18,50",15,7,2022,2022-07-15 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 22,00",22,7,2022,2022-07-22 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 20,40",22,7,2022,2022-07-22 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 20,33",22,7,2022,2022-07-22 00:00:00
Alface Americana,Ibiúna,"R$ 22,75",22,7,2022,2022-07-22 00:00:00
Alface Crespa,Ibiúna,"R$ 17,25",22,7,2022,2022-07-22 00:00:00
Alface Lisa,Ibiúna,"R$ 17,25",22,7,2022,2022-07-22 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 21,00",29,7,2022,2022-07-29 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 20,00",29,7,2022,2022-07-29 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 20,00",29,7,2022,2022-07-29 00:00:00
Alface Americana,Ibiúna,"R$ 19,13",29,7,2022,2022-07-29 00:00:00
Alface Crespa,Ibiúna,"R$ 15,38",29,7,2022,2022-07-29 00:00:00
Alface Lisa,Ibiúna,"R$ 15,38",29,7,2022,2022-07-29 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 20,20",5,8,2022,2022-08-05 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 19,60",5,8,2022,2022-08-05 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 19,60",5,8,2022,2022-08-05 00:00:00
Alface Americana,Ibiúna,"R$ 19,00",5,8,2022,2022-08-05 00:00:00
Alface Crespa,Ibiúna,"R$ 11,88",5,8,2022,2022-08-05 00:00:00
Alface Lisa,Ibiúna,"R$ 11,88",5,8,2022,2022-08-05 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 21,20",12,8,2022,2022-08-12 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 19,20",12,8,2022,2022-08-12 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 19,20",12,8,2022,2022-08-12 00:00:00
Alface Americana,Ibiúna,"R$ 16,75",12,8,2022,2022-08-12 00:00:00
Alface Crespa,Ibiúna,"R$ 11,88",12,8,2022,2022-08-12 00:00:00
Alface Lisa,Ibiúna,"R$ 11,88",12,8,2022,2022-08-12 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,25",19,8,2022,2022-08-19 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,28",19,8,2022,2022-08-19 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,28",19,8,2022,2022-08-19 00:00:00
Alface Americana,Ibiúna,"R$ 12,33",19,8,2022,2022-08-19 00:00:00
Alface Crespa,Ibiúna,"R$ 10,17",19,8,2022,2022-08-19 00:00:00
Alface Lisa,Ibiúna,"R$ 10,17",19,8,2022,2022-08-19 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,40",25,8,2022,2022-08-25 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,40",25,8,2022,2022-08-25 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,40",25,8,2022,2022-08-25 00:00:00
Alface Americana,Ibiúna,"R$ 10,67",25,8,2022,2022-08-25 00:00:00
Alface Crespa,Ibiúna,"R$ 9,83",25,8,2022,2022-08-25 00:00:00
Alface Lisa,Ibiúna,"R$ 9,83",25,8,2022,2022-08-25 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,50",26,8,2022,2022-08-26 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,33",26,8,2022,2022-08-26 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,33",26,8,2022,2022-08-26 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,38",31,8,2022,2022-08-31 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,67",31,8,2022,2022-08-31 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,93",31,8,2022,2022-08-31 00:00:00
Alface Americana,Ibiúna,"R$ 10,67",31,8,2022,2022-08-31 00:00:00
Alface Crespa,Ibiúna,"R$ 10,00",31,8,2022,2022-08-31 00:00:00
Alface Lisa,Ibiúna,"R$ 9,83",31,8,2022,2022-08-31 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,50",1,9,2022,2022-09-01 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,00",9,9,2022,2022-09-09 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,43",9,9,2022,2022-09-09 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,43",9,9,2022,2022-09-09 00:00:00
Alface Americana,Ibiúna,"R$ 11,67",9,9,2022,2022-09-09 00:00:00
Alface Crespa,Ibiúna,"R$ 11,11",9,9,2022,2022-09-09 00:00:00
Alface Lisa,Ibiúna,"R$ 11,11",9,9,2022,2022-09-09 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,70",16,9,2022,2022-09-16 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,53",16,9,2022,2022-09-16 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,53",16,9,2022,2022-09-16 00:00:00
Alface Americana,Ibiúna,"R$ 11,67",16,9,2022,2022-09-16 00:00:00
Alface Crespa,Ibiúna,"R$ 11,11",16,9,2022,2022-09-16 00:00:00
Alface Lisa,Ibiúna,"R$ 11,11",16,9,2022,2022-09-16 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,10",23,9,2022,2022-09-23 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,93",23,9,2022,2022-09-23 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,93",23,9,2022,2022-09-23 00:00:00
Alface Americana,Ibiúna,"R$ 10,33",23,9,2022,2022-09-23 00:00:00
Alface Crespa,Ibiúna,"R$ 11,67",23,9,2022,2022-09-23 00:00:00
Alface Lisa,Ibiúna,"R$ 11,67",23,9,2022,2022-09-23 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 12,88",30,9,2022,2022-09-30 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,04",30,9,2022,2022-09-30 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,54",30,9,2022,2022-09-30 00:00:00
Alface Americana,Ibiúna,"R$ 11,00",30,9,2022,2022-09-30 00:00:00
Alface Crespa,Ibiúna,"R$ 9,67",30,9,2022,2022-09-30 00:00:00
Alface Lisa,Ibiúna,"R$ 5,67",30,9,2022,2022-09-30 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,33",6,10,2022,2022-10-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,20",6,10,2022,2022-10-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,20",6,10,2022,2022-10-06 00:00:00
Alface Americana,Ibiúna,"R$ 9,00",6,10,2022,2022-10-06 00:00:00
Alface Crespa,Ibiúna,"R$ 9,33",6,10,2022,2022-10-06 00:00:00
Alface Lisa,Ibiúna,"R$ 9,33",6,10,2022,2022-10-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 14,67",14,10,2022,2022-10-14 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 13,75",14,10,2022,2022-10-14 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 10,88",14,10,2022,2022-10-14 00:00:00
Alface Americana,Ibiúna,"R$ 11,17",14,10,2022,2022-10-14 00:00:00
Alface Crespa,Ibiúna,"R$ 10,78",14,10,2022,2022-10-14 00:00:00
Alface Lisa,Ibiúna,"R$ 10,11",14,10,2022,2022-10-14 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,15",21,10,2022,2022-10-21 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,33",21,10,2022,2022-10-21 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,33",21,10,2022,2022-10-21 00:00:00
Alface Americana,Ibiúna,"R$ 12,33",21,10,2022,2022-10-21 00:00:00
Alface Crespa,Ibiúna,"R$ 10,78",21,10,2022,2022-10-21 00:00:00
Alface Lisa,Ibiúna,"R$ 10,11",21,10,2022,2022-10-21 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 13,75",28,10,2022,2022-10-28 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 12,83",28,10,2022,2022-10-28 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 12,83",28,10,2022,2022-10-28 00:00:00
Alface Americana,Ibiúna,"R$ 11,67",28,10,2022,2022-10-28 00:00:00
Alface Crespa,Ibiúna,"R$ 9,44",28,10,2022,2022-10-28 00:00:00
Alface Lisa,Ibiúna,"R$ 8,67",28,10,2022,2022-10-28 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,50",4,11,2022,2022-11-04 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,08",4,11,2022,2022-11-04 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,08",4,11,2022,2022-11-04 00:00:00
Alface Americana,Ibiúna,"R$ 14,00",4,11,2022,2022-11-04 00:00:00
Alface Crespa,Ibiúna,"R$ 12,00",4,11,2022,2022-11-04 00:00:00
Alface Lisa,Ibiúna,"R$ 11,33",4,11,2022,2022-11-04 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,50",10,11,2022,2022-11-10 00:00:00
Alface Americana,Ibiúna,"R$ 13,00",10,11,2022,2022-11-10 00:00:00
Alface Crespa,Ibiúna,"R$ 11,33",10,11,2022,2022-11-10 00:00:00
Alface Lisa,Ibiúna,"R$ 10,67",10,11,2022,2022-11-10 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,00",11,11,2022,2022-11-11 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,50",11,11,2022,2022-11-11 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 14,50",11,11,2022,2022-11-11 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,50",18,11,2022,2022-11-18 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 15,08",18,11,2022,2022-11-18 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 15,08",18,11,2022,2022-11-18 00:00:00
Alface Americana,Ibiúna,"R$ 14,67",18,11,2022,2022-11-18 00:00:00
Alface Crespa,Ibiúna,"R$ 13,00",18,11,2022,2022-11-18 00:00:00
Alface Lisa,Ibiúna,"R$ 12,33",18,11,2022,2022-11-18 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,25",25,11,2022,2022-11-25 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 14,08",25,11,2022,2022-11-25 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 13,67",25,11,2022,2022-11-25 00:00:00
Alface Americana,Ibiúna,"R$ 12,67",25,11,2022,2022-11-25 00:00:00
Alface Crespa,Ibiúna,"R$ 12,75",25,11,2022,2022-11-25 00:00:00
Alface Lisa,Ibiúna,"R$ 11,00",25,11,2022,2022-11-25 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 16,73",1,12,2022,2022-12-01 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 16,75",1,12,2022,2022-12-01 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 16,75",1,12,2022,2022-12-01 00:00:00
Alface Americana,Ibiúna,"R$ 16,22",1,12,2022,2022-12-01 00:00:00
Alface Crespa,Ibiúna,"R$ 13,00",1,12,2022,2022-12-01 00:00:00
Alface Lisa,Ibiúna,"R$ 12,44",1,12,2022,2022-12-01 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,80",9,12,2022,2022-12-09 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 16,80",9,12,2022,2022-12-09 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 17,00",9,12,2022,2022-12-09 00:00:00
Alface Americana,Ibiúna,"R$ 15,22",9,12,2022,2022-12-09 00:00:00
Alface Crespa,Ibiúna,"R$ 11,33",9,12,2022,2022-12-09 00:00:00
Alface Lisa,Ibiúna,"R$ 12,08",9,12,2022,2022-12-09 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,25",16,12,2022,2022-12-16 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 19,25",16,12,2022,2022-12-16 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 19,25",16,12,2022,2022-12-16 00:00:00
Alface Americana,Ibiúna,"R$ 17,00",16,12,2022,2022-12-16 00:00:00
Alface Crespa,Ibiúna,"R$ 14,00",16,12,2022,2022-12-16 00:00:00
Alface Lisa,Ibiúna,"R$ 14,00",16,12,2022,2022-12-16 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 18,00",22,12,2022,2022-12-22 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 19,00",22,12,2022,2022-12-22 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 19,00",22,12,2022,2022-12-22 00:00:00
Alface Americana,Ibiúna,"R$ 17,17",22,12,2022,2022-12-22 00:00:00
Alface Crespa,Ibiúna,"R$ 14,83",22,12,2022,2022-12-22 00:00:00
Alface Lisa,Ibiúna,"R$ 14,83",22,12,2022,2022-12-22 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,50",30,12,2022,2022-12-30 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 17,25",30,12,2022,2022-12-30 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 17,25",30,12,2022,2022-12-30 00:00:00
Alface Americana,Ibiúna,"R$ 17,17",30,12,2022,2022-12-30 00:00:00
Alface Crespa,Ibiúna,"R$ 14,67",30,12,2022,2022-12-30 00:00:00
Alface Lisa,Ibiúna,"R$ 14,67",30,12,2022,2022-12-30 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 15,50",6,1,2023,2023-01-06 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 17,25",6,1,2023,2023-01-06 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 17,25",6,1,2023,2023-01-06 00:00:00
Alface Americana,Ibiúna,"R$ 27,00",6,1,2023,2023-01-06 00:00:00
Alface Crespa,Ibiúna,"R$ 15,00",6,1,2023,2023-01-06 00:00:00
Alface Lisa,Ibiúna,"R$ 15,00",6,1,2023,2023-01-06 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 17,90",13,1,2023,2023-01-13 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 19,13",13,1,2023,2023-01-13 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 21,13",13,1,2023,2023-01-13 00:00:00
Alface Americana,Ibiúna,"R$ 28,00",13,1,2023,2023-01-13 00:00:00
Alface Crespa,Ibiúna,"R$ 16,00",13,1,2023,2023-01-13 00:00:00
Alface Lisa,Ibiúna,"R$ 16,00",13,1,2023,2023-01-13 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 20,34",19,1,2023,2023-01-19 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 22,53",19,1,2023,2023-01-19 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 22,53",19,1,2023,2023-01-19 00:00:00
Alface Americana,Ibiúna,"R$ 28,33",19,1,2023,2023-01-19 00:00:00
Alface Crespa,Ibiúna,"R$ 18,33",19,1,2023,2023-01-19 00:00:00
Alface Lisa,Ibiúna,"R$ 18,33",19,1,2023,2023-01-19 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 23,34",27,1,2023,2023-01-27 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,53",27,1,2023,2023-01-27 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 25,53",27,1,2023,2023-01-27 00:00:00
Alface Americana,Ibiúna,"R$ 30,33",27,1,2023,2023-01-27 00:00:00
Alface Crespa,Ibiúna,"R$ 31,67",27,1,2023,2023-01-27 00:00:00
Alface Lisa,Ibiúna,"R$ 31,67",27,1,2023,2023-01-27 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 23,44",3,2,2023,2023-02-03 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,80",3,2,2023,2023-02-03 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 25,80",3,2,2023,2023-02-03 00:00:00
Alface Americana,Ibiúna,"R$ 36,67",3,2,2023,2023-02-03 00:00:00
Alface Crespa,Ibiúna,"R$ 31,67",3,2,2023,2023-02-03 00:00:00
Alface Lisa,Ibiúna,"R$ 28,33",3,2,2023,2023-02-03 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 25,20",10,2,2023,2023-02-10 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 26,87",10,2,2023,2023-02-10 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 26,87",10,2,2023,2023-02-10 00:00:00
Alface Americana,Ibiúna,"R$ 31,67",10,2,2023,2023-02-10 00:00:00
Alface Crespa,Ibiúna,"R$ 26,67",10,2,2023,2023-02-10 00:00:00
Alface Lisa,Ibiúna,"R$ 23,33",10,2,2023,2023-02-10 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 27,80",16,2,2023,2023-02-16 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 28,07",16,2,2023,2023-02-16 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 28,97",16,2,2023,2023-02-16 00:00:00
Alface Americana,Ibiúna,"R$ 32,33",16,2,2023,2023-02-16 00:00:00
Alface Crespa,Ibiúna,"R$ 20,67",16,2,2023,2023-02-16 00:00:00
Alface Lisa,Ibiúna,"R$ 20,67",16,2,2023,2023-02-16 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 29,60",24,2,2023,2023-02-24 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,80",24,2,2023,2023-02-24 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 29,00",24,2,2023,2023-02-24 00:00:00
Alface Americana,Ibiúna,"R$ 32,67",24,2,2023,2023-02-24 00:00:00
Alface Crespa,Ibiúna,"R$ 20,00",24,2,2023,2023-02-24 00:00:00
Alface Lisa,Ibiúna,"R$ 20,00",24,2,2023,2023-02-24 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 29,40",3,3,2023,2023-03-03 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 25,00",3,3,2023,2023-03-03 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 25,00",3,3,2023,2023-03-03 00:00:00
Alface Americana,Ibiúna,"R$ 29,33",3,3,2023,2023-03-03 00:00:00
Alface Crespa,Ibiúna,"R$ 18,33",3,3,2023,2023-03-03 00:00:00
Alface Lisa,Ibiúna,"R$ 18,33",3,3,2023,2023-03-03 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 34,80",10,3,2023,2023-03-10 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 36,47",10,3,2023,2023-03-10 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 36,47",10,3,2023,2023-03-10 00:00:00
Alface Americana,Ibiúna,"R$ 34,00",10,3,2023,2023-03-10 00:00:00
Alface Crespa,Ibiúna,"R$ 24,00",10,3,2023,2023-03-10 00:00:00
Alface Lisa,Ibiúna,"R$ 24,00",10,3,2023,2023-03-10 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 33,80",17,3,2023,2023-03-17 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 34,47",17,3,2023,2023-03-17 00:00:00
Alface Lisa,Mogi das Cruzes,"R$ 34,47",17,3,2023,2023-03-17 00:00:00
Alface Americana,Ibiúna,"R$ 30,67",17,3,2023,2023-03-17 00:00:00
Alface Crespa,Ibiúna,"R$ 23,17",17,3,2023,2023-03-17 00:00:00
Alface Lisa,Ibiúna,"R$ 24,00",17,3,2023,2023-03-17 00:00:00
Alface Americana,Mogi das Cruzes,"R$ 35,30",24,3,2023,2023-03-24 00:00:00
Alface Crespa,Mogi das Cruzes,"R$ 38,50",24,3,2023,2023-03-24 00:00:00
